year,X4,X6,X8,X9,X11,X12,X13,X15,X16
2000,3.953,-7.918,7.4309,76.579,30.732,0.76,16.382,-53.842,76.579
2002,-1.292,-6.888,9.3795,52.457,32.621,-4.05,8.704,-76.472,52.457
2003,2.298,-1.841,58.3141,72.501,36.426,-0.367,15.653,-77.769,72.501
2004,-5.249,-7.889,43.0805,72.696,36.692,-7.698,12.022,-85.658,72.696
1999,5325.4,3179.0,124787.0625,16204.0,525.0,4809.4,14452.4,12997.0,16204.0
2000,9640.0,3726.0,290444.0,29574.0,1123.0,8670.0,25517.0,18084.0,29574.0
2001,11849.0,7788.0,250138.45,32084.0,2609.0,10801.0,27995.0,22681.0,32084.0
2002,13292.0,9126.0,188372.34,32373.0,3140.0,12288.0,29304.0,28368.0,32373.0
2003,17122.0,3910.0,269532.57,45188.0,5755.0,13044.0,39434.0,29577.0,45188.0
2004,22181.0,11361.0,200948.97,52516.0,7279.0,17088.0,46704.0,37770.0,52516.0
2005,20912.0,8085.0,171658.52,51298.0,6347.0,15336.0,45137.0,38087.0,51298.0
2006,20216.0,19337.0,184511.6,48201.0,5546.0,14923.0,42985.0,49200.0,48201.0
2007,19774.0,8144.0,153677.53,48209.0,7314.0,14574.0,42539.0,51959.0,48209.0
2008,21925.0,8104.0,119471.66,48341.0,7963.0,16835.0,43558.0,44573.0,48341.0
2009,20752.0,8635.0,146793.3,49934.0,43193.0,15995.0,43165.0,40978.0,49934.0
2010,26554.0,8257.0,140290.12,67791.0,38410.0,18067.0,55350.0,39276.0,67791.0
2011,28795.0,10009.0,163923.0,67425.0,34931.0,19769.0,56596.0,42081.0,67425.0
2012,26577.0,14570.0,182476.9868,58986.0,31036.0,18966.0,50386.0,48287.0,58986.0
2013,23298.0,22003.0,196001.37,51584.0,30462.0,16888.0,44040.0,66461.0,51584.0
2014,19781.0,9136.0,195964.65,49605.0,31541.0,14244.0,41832.0,64861.0,49605.0
2015,19016.0,6960.0,199329.0,48851.0,28818.0,13859.0,40995.0,62471.0,48851.0
2016,20058.0,7215.0,197153.6,52824.0,31398.0,14301.0,42654.0,60738.0,52824.0
2017,21116.0,21308.0,216559.38,52546.0,33538.0,14847.0,43219.0,75970.0,52546.0
2018,21818.0,11153.0,249547.05,53647.0,32909.0,15434.0,44009.0,78279.0,53647.0
2001,0.025,-0.513,1.6973,8.913,0.0,-0.549,0.025,-13.763,8.913
2002,-0.942,-1.483,0.9734,6.798,0.0,-1.488,-0.942,-15.247,6.798
1999,468.9,-257.8,5302.4125,3114.4,2172.5,139.8,468.9,1768.8,3114.4
2000,758.6,29.0,4392.4438,4525.1,1963.0,294.4,758.6,1605.3,4525.1
2001,388.8,-275.0,2549.88,4002.4,2522.0,-76.5,388.8,1204.9,4002.4
2002,437.3,-338.1,2813.685,3722.0,1948.4,27.1,601.5,714.8,3722.0
2003,658.2,94.8,6924.19,4142.7,1703.9,235.6,857.6,861.1,4142.7
2004,2078.2,1046.3,9486.428,7089.3,972.2,1571.1,2307.5,1855.7,7089.3
2005,2729.8,1556.4,14617.192,8287.1,677.7,2288.0,3005.3,3004.3,8287.1
2006,4769.2,3017.8,24422.88,11910.4,770.1,4320.5,5103.2,5042.6,11910.4
1999,1645.961,582.414,6299.202,5436.753,6097.218,1409.171,1645.961,-98.727,5436.753
2000,1985.0,586.0,22397.3411,7499.0,13414.0,1527.0,1985.0,332.0,7499.0
2001,4811.0,1428.0,15369.8152,15140.0,13333.0,3362.0,4811.0,1174.0,15140.0
2002,4639.0,1440.0,17061.227,14955.0,13585.0,3299.0,4639.0,684.0,14955.0
2003,4269.0,905.0,21778.2239,15812.0,13489.0,3143.0,4269.0,1211.0,15812.0
2004,4738.0,1867.0,29271.294,14515.0,12148.0,3433.0,4738.0,1907.0,14515.0
2005,5265.0,927.0,35412.496,15357.0,11760.0,3931.0,5265.0,1582.0,15357.0
2006,5899.0,1592.0,41433.7459,15655.0,11911.0,4412.0,5899.0,2289.0,15655.0
2007,6107.0,2736.0,53978.9801,18716.0,11965.0,4587.0,6107.0,3396.0,18716.0
2008,6951.0,2737.0,36599.9996,18859.0,12592.0,5317.0,6951.0,4569.0,18859.0
2009,6867.0,2707.0,32244.3771,17318.0,11385.0,5065.0,6867.0,6045.0,17318.0
2010,6869.0,2563.0,27559.2258,18644.0,12004.0,4794.0,6869.0,6881.0,18644.0
2011,5864.0,2495.0,28770.3135,18924.0,12189.0,4529.0,5864.0,7605.0,18924.0
2012,5103.0,1160.0,25421.1869,23489.0,18346.0,3222.0,5103.0,7126.0,23489.0
2013,6100.0,1719.0,23481.1731,24888.0,18271.0,3947.0,6100.0,8318.0,24888.0
2014,5658.0,1623.0,31882.6076,27429.0,20010.0,3344.0,5658.0,8226.0,27429.0
2015,6961.0,2269.0,25546.3173,29447.0,24286.0,4511.0,6961.0,9444.0,29447.0
2016,8049.0,1134.0,32794.0022,31360.0,32216.0,4113.0,8049.0,9370.0,31360.0
2017,7529.0,3770.0,37965.0718,33531.0,32565.0,3701.0,7529.0,11016.0,33531.0
2018,8296.0,2010.0,43665.2788,35985.0,34465.0,4539.0,8296.0,11771.0,35985.0
1999,135.444,36.384,848.4564,257.326,413.752,104.832,135.444,103.553,257.326
2000,149.448,52.89,1315.062,275.538,468.769,117.177,149.448,124.837,275.538
2001,172.319,60.111,1542.1043,307.28,516.52,134.34,172.319,150.408,307.28
2002,181.928,67.206,1399.0902,322.028,582.91,140.504,181.928,180.11,322.028
2003,202.083,70.795,2046.2169,367.233,696.666,153.561,202.083,211.086,367.233
2004,229.456,80.007,2345.5172,442.039,784.461,174.892,229.456,243.373,442.039
2005,257.254,91.156,3520.8537,496.779,878.438,196.507,257.254,282.05,496.779
2006,276.442,92.004,3014.3635,533.491,951.66,205.547,276.442,319.307,533.491
2007,299.194,95.014,2828.08,602.499,1215.053,216.016,299.194,350.364,602.499
2008,314.586,97.918,2787.2477,626.972,1248.104,225.801,314.586,379.764,626.972
2009,340.46,104.353,2389.8699,670.539,1386.557,237.459,340.46,409.682,670.539
2010,380.137,123.975,3097.2045,726.072,1531.976,272.076,380.137,452.969,726.072
2011,387.423,143.069,3060.8708,711.956,1395.457,280.752,387.423,508.59,711.956
2012,433.284,196.563,3563.0706,757.76,1543.954,321.517,433.284,611.418,757.76
2013,424.5,221.3,4169.5561,768.643,1468.583,305.242,424.5,729.618,768.643
2014,437.413,233.239,4719.3051,779.903,1560.655,314.359,437.413,850.74,779.903
2015,446.39,201.79,5261.0112,814.204,1743.612,321.1,446.39,930.748,814.204
2016,456.572,234.182,5328.9158,819.875,1737.605,325.585,456.572,1033.513,819.875
2017,465.269,239.738,6971.7202,809.525,2007.753,328.967,465.269,1133.416,809.525
2018,543.173,191.988,6088.9655,838.091,2398.464,397.141,543.173,1174.245,838.091
2000,16284.0,8510.0,97191.424,63276.0,19154.0,14567.0,35254.0,30531.0,63276.0
2001,18632.0,8560.0,98692.2626,72944.0,18651.0,16295.0,41000.0,33896.0,72944.0
2002,18476.0,11102.0,82651.1673,62182.0,21355.0,17145.0,30758.0,39303.0,62182.0
2003,17663.0,9204.0,110867.8525,60704.0,21163.0,16223.0,30265.0,44883.0,60704.0
2004,17789.0,9416.0,125837.0997,63963.0,18683.0,16182.0,31594.0,49454.0,63963.0
2005,18860.0,10435.0,155736.2061,68920.0,17868.0,17185.0,33803.0,52813.0,68920.0
2006,19697.0,12022.0,179971.4914,70324.0,13878.0,17893.0,34643.0,56071.0,70324.0
2007,14892.0,9786.0,159298.2277,38051.0,7963.0,13912.0,22483.0,34189.0,38051.0
2008,5229.0,4930.0,31044.2473,15957.0,6839.0,5014.0,7964.0,19950.0,15957.0
2009,6467.0,3206.0,40752.4493,16824.0,11185.0,6176.0,9280.0,21038.0,16824.0
2010,6657.0,3905.0,51424.7788,16892.0,12194.0,6381.0,9541.0,21975.0,16892.0
2011,7043.0,3390.0,60617.0234,17109.0,13089.0,6790.0,9669.0,21696.0,17109.0
2012,7541.0,4180.0,63186.2256,17507.0,12419.0,7316.0,9784.0,22276.0,17507.0
2013,8308.0,4535.0,76529.6588,17663.0,13992.0,8096.0,10649.0,23790.0,17663.0
2014,7827.0,5070.0,97134.524,17945.0,13693.0,7619.0,10348.0,23595.0,17945.0
2015,8590.0,5241.0,114095.0344,18854.0,12915.0,8365.0,11318.0,23977.0,18854.0
2016,9169.0,14239.0,131404.0526,19337.0,13881.0,8965.0,11791.0,34854.0,19337.0
2017,9924.0,10222.0,135768.9052,19494.0,13030.0,9715.0,12223.0,40354.0,19494.0
2018,9874.0,6963.0,92559.7246,19627.0,11898.0,9647.0,12510.0,41415.0,19627.0
1999,2240.0,609.0,11919.811,13571.0,4921.0,1269.0,3130.0,4532.0,13571.0
2000,5136.0,1862.0,14525.3063,20835.0,7272.0,3857.0,6070.0,5919.0,20835.0
2001,4996.0,1661.0,23028.8411,24050.0,9295.0,3579.0,6248.0,6942.0,24050.0
2002,5486.0,-295.0,32787.6123,50512.0,19267.0,3214.0,7359.0,5457.0,50512.0
2003,11966.0,4735.0,44770.1469,90491.0,16340.0,8236.0,14733.0,10055.0,90491.0
2004,16932.0,8129.0,60327.2264,118719.0,14370.0,13071.0,19763.0,17720.0,118719.0
2005,24498.0,13529.0,80163.2548,162405.0,10758.0,20203.0,27406.0,28832.0,162405.0
2006,32847.0,15550.0,118435.5999,167578.0,23091.0,24599.0,36151.0,42581.0,167578.0
2007,31022.0,11891.0,138757.269,171500.0,26583.0,21941.0,34335.0,55070.0,171500.0
2008,36158.0,-16998.0,76673.2722,225424.0,32754.0,25042.0,39724.0,28767.0,225424.0
2009,18028.0,4858.0,75903.0939,136016.0,31934.0,7827.0,21040.0,35723.0,136016.0
2010,23102.0,11358.0,97435.0965,175752.0,26970.0,13974.0,26262.0,45170.0,175752.0
2011,26725.0,12436.0,93686.7729,230859.0,25192.0,18564.0,29869.0,52280.0,230859.0
2012,19790.0,8428.0,70748.7858,57967.0,23580.0,12136.0,22396.0,39425.0,57967.0
2013,19628.0,9156.0,86612.5904,54413.0,21073.0,11231.0,21648.0,43162.0,54413.0
2014,17627.0,6869.0,85037.2382,52524.0,22383.0,7958.0,20407.0,42602.0,52524.0
2015,5072.0,-4428.0,57708.6532,29564.0,23453.0,-5267.0,9427.0,30167.0,29564.0
2016,5368.0,-3615.0,62036.6677,23693.0,26186.0,-4635.0,7293.0,25355.0,23693.0
2017,9413.0,-855.0,64611.4032,29106.0,17128.0,1850.0,10649.0,23873.0,29106.0
2018,15132.0,6257.0,70976.0602,36417.0,14856.0,8796.0,15862.0,27947.0,36417.0
1999,76.227,16.873,184.2075,1271.49,248.784,56.81,470.443,96.698,1271.49
2000,90.588,30.1,353.7727,1455.548,248.851,70.537,525.423,122.704,1455.548
2001,87.873,10.68,339.7506,1431.892,248.935,62.139,537.364,116.748,1431.892
2002,94.713,30.437,329.2404,1404.973,249.012,69.035,556.908,121.155,1404.973
2003,84.352,14.706,534.1969,1582.011,399.097,55.782,686.104,110.568,1582.011
2004,173.801,58.615,881.9577,1641.428,399.512,141.779,784.347,146.483,1641.428
2005,242.327,111.688,1562.1167,1908.848,399.525,206.846,926.536,221.365,1908.848
2006,288.663,155.229,3080.0724,2090.648,399.538,255.092,1063.435,356.355,2090.648
2007,350.366,183.319,2158.5436,2425.175,399.552,308.495,1232.858,541.154,2425.175
2008,262.105,91.771,979.2827,2491.935,399.567,211.71,1258.674,569.163,2491.935
2009,314.256,161.91,2039.2296,2398.731,399.584,269.709,1228.791,715.834,2398.731
2010,645.566,53.805,3914.6424,4636.848,2364.002,503.761,2566.339,895.829,4636.848
2011,799.516,317.881,5252.6251,5890.624,1832.925,672.868,3190.164,1096.653,5890.624
2012,853.345,433.84,8666.9306,6042.999,2211.642,718.019,3384.556,1585.555,6042.999
2013,1233.952,143.537,9931.5253,8221.463,3878.221,925.69,4613.117,1617.09,8221.463
2014,1008.8,439.0,9097.8834,8241.2,3438.7,769.9,4572.1,1584.8,8241.2
2015,1095.2,572.4,5979.5894,8020.3,3054.3,844.1,4393.2,1857.0,8020.3
2016,1057.5,549.0,7368.9631,8203.1,3197.3,742.9,4684.9,2387.2,8203.1
2017,1136.3,537.8,11968.9193,8914.8,3061.3,819.1,5211.6,3303.7,8914.8
2018,1242.9,746.4,8227.2213,9656.8,2819.4,916.2,5637.2,3842.2,9656.8
1999,31.697,7.962,87.7625,231.324,57.585,19.273,103.28,-19.275,231.324
2000,9.064,-55.062,9.0998,240.883,125.862,-8.028,87.933,-75.647,240.883
2001,13.337,-22.479,6.5801,187.586,0.0,-1.944,77.034,-99.03,187.586
1999,27.279,4.0,87.3062,495.697,74.226,9.474,44.737,41.804,495.697
2000,25.14,2.411,28.8833,450.276,0.0,8.442,40.37,41.678,450.276
2001,23.369,-36.03,15.9646,424.163,54.976,2.79,38.96,5.648,424.163
2002,24.925,3.11,32.598,385.027,34.695,10.916,36.551,-13.858,385.027
2003,14.568,-13.486,7.5279,320.339,34.313,1.752,30.931,-46.389,320.339
1999,174.218,58.207,1001.44,686.47,423.0,130.087,174.218,194.598,686.47
2000,172.569,64.031,973.377,830.377,451.0,123.675,172.569,213.142,830.377
2001,180.604,65.485,1032.3234,1107.856,509.0,128.544,180.604,228.341,1107.856
2002,178.504,62.217,1183.2984,832.028,462.0,120.911,178.504,237.043,832.028
2003,206.363,74.362,1337.1132,1220.822,460.0,143.199,206.363,257.544,1220.822
2004,261.076,95.188,1745.3926,1529.739,660.0,178.8,261.076,291.231,1529.739
2005,262.349,101.27,1814.6747,1761.091,625.0,177.18,262.349,321.312,1761.091
2006,278.888,97.189,2037.528,1924.628,825.0,189.192,278.888,350.105,1924.628
2007,277.316,104.387,1894.5302,1711.292,824.887,188.662,277.316,380.402,1711.292
2008,309.046,110.007,2411.2583,2089.108,794.261,215.925,309.046,414.916,2089.108
2009,318.879,122.824,1705.6325,1638.116,732.512,221.454,318.879,456.379,1638.116
2010,298.854,141.954,2131.5962,1552.295,671.922,200.36,298.854,519.301,1552.295
2011,309.908,113.568,2364.0754,1433.905,675.0,207.079,309.908,550.132,1433.905
2012,298.016,119.847,2302.6075,1122.78,975.0,194.824,298.016,584.543,1122.78
2013,333.735,134.417,2598.0199,1278.229,1174.857,221.528,333.735,626.952,1278.229
2014,382.037,143.801,2984.9633,1469.988,1424.43,263.041,382.037,671.767,1469.988
2015,406.467,137.011,4635.4047,1371.718,1523.677,277.763,406.467,704.893,1371.718
1999,161.853,74.725,821.0125,1247.875,25.0,123.181,528.027,263.142,1247.875
2000,193.398,94.65,1250.08,1433.257,25.0,151.516,614.912,341.694,1433.257
2001,199.86,100.209,1865.5375,1572.68,25.356,158.813,672.111,425.208,1572.68
2002,249.665,129.386,1449.022,1780.211,25.0,204.654,777.328,537.566,1780.211
2003,239.684,118.001,2067.2435,1893.639,19.0,188.757,807.016,632.664,1893.639
2004,160.352,60.457,1575.34,1897.853,19.0,102.062,727.265,655.266,1897.853
2005,23.217,-39.804,916.2995,1776.701,184.0,-33.012,601.69,581.638,1776.701
2006,-124.465,-227.645,596.1484,1623.216,184.0,-175.649,473.959,339.586,1623.216
2007,-40.7,-96.011,464.3007,1511.832,184.0,-80.492,439.552,236.467,1511.832
2008,-82.425,-129.253,18.8735,1320.677,184.0,-112.981,363.464,105.646,1320.677
2009,20.564,86.847,706.2366,1290.852,19.0,-1.924,440.414,192.989,1290.852
2010,123.487,100.125,1184.2387,1396.47,9.5,103.748,555.387,293.029,1396.47
2011,176.0,168.938,1883.8924,1533.611,9.5,154.76,651.162,458.278,1533.611
2012,229.974,129.444,2389.1452,1704.885,9.5,198.986,743.059,569.378,1704.885
2013,214.373,107.531,1867.6878,1771.743,9.5,175.5,745.563,653.926,1771.743
2014,173.575,75.162,1084.3387,1865.782,204.746,127.271,749.706,703.59,1865.782
2015,126.152,39.634,412.3517,1892.23,200.255,75.208,704.98,718.9,1892.23
2016,122.237,30.129,559.8149,1828.446,199.077,67.634,697.308,729.751,1828.446
2017,81.272,11.626,258.0998,1798.522,197.906,27.669,658.15,718.755,1798.522
2018,-116.295,-198.833,115.5789,1552.938,245.624,-167.824,450.903,526.558,1552.938
1999,47.843,4.32,73.8563,604.956,189.968,24.289,70.662,89.878,604.956
2000,44.528,0.813,87.2216,674.3,171.346,20.795,67.895,90.638,674.3
2001,44.952,1.14,94.3323,651.075,156.1,20.406,66.047,92.002,651.075
2002,55.632,9.05,122.5141,644.379,133.337,33.035,76.897,100.243,644.379
2003,65.152,12.941,126.7368,887.756,160.987,36.476,100.342,115.063,887.756
2004,61.82,7.907,113.1394,864.274,154.125,33.317,93.546,120.623,864.274
2005,77.288,21.993,136.6108,883.823,142.586,54.277,110.61,142.593,883.823
2006,83.701,32.067,205.8298,1024.853,210.395,61.658,141.689,172.6,1024.853
2007,54.984,8.019,159.9632,1080.724,250.039,33.119,116.131,178.443,1080.724
2008,70.997,18.765,158.0915,1280.684,191.853,49.711,140.833,181.653,1280.684
2009,106.748,48.411,314.001,1280.11,207.924,85.154,171.881,234.171,1280.11
2010,54.804,17.671,350.0649,1194.612,90.06,32.804,115.225,252.868,1194.612
2011,47.074,11.256,309.482,1261.821,226.873,24.848,115.045,254.763,1261.821
2012,95.308,41.413,355.8009,1276.297,230.016,72.46,164.16,296.924,1276.297
2013,43.734,13.779,339.6184,1340.208,216.239,20.834,113.863,321.976,1340.208
2014,37.276,9.899,299.2501,1286.35,271.634,15.776,104.657,311.3,1286.35
2015,95.28,54.458,347.5361,1275.36,40.955,73.88,168.795,369.143,1275.36
2016,57.587,12.613,357.558,1245.681,363.332,33.387,130.583,398.954,1245.681
2017,32.715,-13.811,279.0739,1314.765,450.028,1.615,106.229,364.58,1314.765
2018,-3.553,5.558,239.7151,1199.581,297.186,-33.053,68.996,391.219,1199.581
1999,116.115,40.145,429.8805,2550.685,463.955,101.454,410.414,249.061,2550.685
2000,128.569,34.576,387.933,2901.353,534.749,114.382,446.969,274.211,2901.353
2001,43.981,-7.047,449.7153,2323.593,322.675,30.672,337.884,256.717,2323.593
2002,22.183,-42.078,270.5611,1171.631,274.67,13.354,158.082,210.234,1171.631
2003,43.651,8.663,378.6476,1403.216,184.928,39.034,185.519,218.191,1403.216
2004,50.056,19.485,566.6209,1622.925,59.624,42.978,214.526,235.833,1622.925
2005,68.312,28.114,459.7366,1742.46,0.099,61.2,236.091,262.296,1742.46
2006,-7.813,232.855,703.6256,474.57,0.003,-12.478,125.372,487.771,474.57
2007,4.865,3.659,262.0556,770.96,0.255,-18.804,203.823,484.262,770.96
2008,19.735,-284.134,97.2918,730.72,0.157,-7.397,225.81,197.057,730.72
2009,10.093,3.547,256.1504,640.431,0.384,-5.721,177.341,200.814,640.431
2010,-0.222,-55.475,132.152,675.47,1.461,-15.52,172.989,146.618,675.47
2011,-6.968,-22.783,196.6652,208.889,0.347,-15.256,79.836,123.907,208.889
2012,9.025,-1.298,220.1312,236.14,0.381,2.169,90.97,121.479,236.14
2013,4.331,17.097,301.0712,101.261,0.292,-4.469,64.352,139.541,101.261
2014,-1.966,-11.497,224.2438,103.514,0.047,-8.946,61.375,128.027,103.514
2015,0.882,-3.765,234.248,120.366,0.215,-3.582,69.128,124.236,120.366
2016,2.051,-11.721,219.344,127.678,0.116,-9.762,71.797,112.488,127.678
2017,4.394,-8.35,278.034,127.36,0.057,-10.132,74.433,103.346,127.36
2018,5.901,-13.164,497.5162,140.842,0.035,-11.772,86.482,92.792,140.842
1999,1526.427,636.212,12788.0772,4432.608,2004.228,1114.323,1526.427,3344.17,4432.608
2000,1316.382,622.546,8241.5,3880.868,1886.607,995.225,1316.382,3627.561,3880.868
2001,1287.502,488.343,9102.6731,4122.474,2423.283,996.902,1287.502,3503.101,4122.474
2002,1261.081,475.75,7687.3148,4409.758,2321.231,1011.781,1261.081,3726.947,4409.758
2003,1281.228,498.117,9435.5386,4576.853,2845.126,1002.628,2648.363,4075.717,4576.853
2004,1347.694,480.526,10659.117,4957.44,2803.741,1045.494,3018.56,4378.93,4957.44
2005,1494.929,526.578,9578.3708,5492.183,3849.623,1162.929,3345.154,4561.968,5492.183
2006,1515.963,105.347,10190.1145,5730.018,3847.617,1160.063,3445.591,4008.384,5730.018
2007,1484.315,366.781,8160.1506,6129.795,3802.075,1166.215,3577.14,4222.412,6129.795
2008,1508.998,419.793,5253.4919,6262.305,3934.865,1129.881,3663.091,3682.463,6262.305
2009,1187.137,423.445,4715.8265,5569.171,4213.64,848.242,3170.042,3848.416,5569.171
2010,1133.536,292.379,4918.9616,5425.254,4239.248,829.883,3050.584,3808.51,5425.254
2011,1054.374,617.48,3703.3835,5277.974,3683.909,782.232,2934.877,3938.572,5277.974
2012,991.67,445.163,2137.4058,4904.015,3642.375,736.114,2726.864,4063.589,4904.015
2013,824.428,142.835,4708.5339,3869.401,3346.295,629.428,2367.241,4124.235,3869.401
2014,849.616,333.755,4899.0524,3821.504,2927.127,652.382,2337.947,4051.552,3821.504
2015,818.147,407.943,4037.5087,3578.06,2507.912,644.835,2192.781,4266.902,3578.06
2016,738.75,92.805,2820.3121,3406.575,2750.405,560.264,2070.383,4167.601,3406.575
2017,645.188,261.34,2086.2327,3549.948,3559.278,462.852,2009.615,4437.411,3549.948
2018,584.02,223.665,1109.1593,3522.38,3066.073,380.727,1832.724,4468.351,3522.38
1999,49.264,24.3,180.9445,629.089,0.0,40.623,104.463,145.391,629.089
2000,40.008,20.514,247.8521,317.622,15.0,36.327,68.217,159.629,317.622
2012,0.378,-0.322,16.0677,0.915,0.915,0.378,0.378,-0.759,0.915
2001,131.935,153.331,579.7132,215.72,282.061,103.014,144.528,51.606,215.72
2002,2.604,37.532,286.6989,18.662,27.0,-1.535,8.351,-106.744,18.662
2003,2.078,21.24,380.8986,21.857,30.0,-2.686,9.051,-84.49,21.857
1999,97.577,64.517,1518.8631,315.012,0.0,93.305,189.771,133.185,315.012
2000,109.048,73.55,873.9108,401.038,0.0,102.014,227.126,206.454,401.038
2001,50.833,36.248,959.3494,311.181,0.0,41.369,157.309,242.671,311.181
2002,65.943,41.476,637.5512,337.508,0.0,54.461,180.425,285.559,337.508
2003,97.107,62.279,1742.8557,416.965,0.0,84.754,228.323,348.31,416.965
2004,136.521,97.52,1844.1763,559.995,2.93,123.821,301.158,439.45,559.995
2005,133.677,81.15,1684.2713,750.394,0.0,111.262,348.669,513.196,750.394
2006,84.526,50.143,1135.2953,800.154,0.0,55.612,338.529,552.831,800.154
2007,111.698,68.395,945.1086,856.286,0.0,83.484,377.836,605.268,856.286
2008,74.166,-64.899,590.1264,765.619,0.0,48.366,321.828,212.791,765.619
2009,122.851,57.378,1528.6536,613.837,0.0,104.707,324.419,201.565,613.837
2010,152.859,109.243,1769.2953,683.602,0.0,136.584,379.431,193.941,683.602
2011,155.113,109.036,1711.5331,713.368,37.0,141.353,398.111,121.715,713.368
2012,156.398,106.402,1912.6758,762.226,0.0,142.057,419.216,33.911,762.226
2013,157.691,112.417,1895.7481,818.607,0.0,142.586,443.582,126.027,818.607
2014,159.134,112.301,2202.773,865.01,34.5,140.423,480.33,220.08,865.01
2015,143.109,68.392,1305.7716,856.907,489.609,122.967,454.816,261.05,856.907
2016,152.958,82.599,1808.1398,881.176,491.059,131.981,462.347,324.625,881.176
2017,155.296,-0.869,2007.3629,856.903,492.509,134.118,461.878,301.936,856.903
2018,229.514,-135.561,1822.175,1674.535,1640.801,28.614,926.49,142.869,1674.535
1999,3.759,-0.762,94.2355,40.627,3.427,0.457,19.133,12.486,40.627
1999,56.67,-5.335,576.0129,347.817,75.0,13.979,113.06,44.323,347.817
2000,-1.374,-47.626,235.9362,307.722,94.328,-13.032,54.011,-3.866,307.722
2001,6.994,-33.541,407.0971,291.226,78.017,-7.515,65.044,-38.794,291.226
2002,25.882,-17.135,261.5105,277.622,68.865,14.889,83.999,-55.826,277.622
2003,38.757,-7.557,435.356,315.844,115.0,29.802,95.583,-63.567,315.844
2004,37.052,9.989,407.1037,329.376,80.0,31.647,93.946,-54.169,329.376
2005,36.086,-0.735,446.8372,338.153,115.0,30.996,92.924,-61.625,338.153
2006,16.738,2.285,381.1104,331.142,115.0,11.084,74.554,-59.483,331.142
2007,19.259,4.925,304.4074,339.84,115.0,11.996,83.232,-53.853,339.84
2008,11.5,-156.055,77.0481,292.147,115.0,4.525,62.794,-211.593,292.147
2009,13.818,-51.278,114.8237,240.353,104.128,7.058,62.223,-278.013,240.353
1999,8.125,3.122,15.1689,77.653,10.796,5.631,23.676,2.499,77.653
2000,2.843,-3.989,8.4933,74.392,1.403,0.055,17.027,-1.602,74.392
2001,2.367,-2.899,2.2212,66.498,0.83,-0.686,14.749,-6.841,66.498
2002,4.819,0.101,2.2586,65.259,8.972,1.846,16.503,-7.928,65.259
2003,1.915,-2.304,1.5909,65.873,7.577,-0.996,13.832,-10.378,65.873
1999,120.8,22.134,820.379,237.658,519.751,16.534,161.241,-63.352,237.658
2000,307.118,87.255,1265.0445,494.315,509.913,175.967,385.585,19.05,494.315
2001,385.49,87.954,1410.0423,604.5,940.076,178.881,474.97,112.291,604.5
2002,523.608,107.031,2272.5108,747.067,722.903,235.799,604.88,195.906,747.067
2003,873.549,290.941,3079.5114,1161.996,487.261,547.729,977.489,480.576,1161.996
